CoordX_SM,CoordY_SM,z,SD_Values
559997.6065209897,9582845.53,313.40972818065836,82.44892143461091
559997.6065209897,9582855.53,302.0265303739302,74.45565643463135
559997.6065209897,9582865.53,289.73892598937607,57.62963894160776
559997.6065209897,9582875.53,290.21593900322256,63.55702590391022
559997.6065209897,9582885.53,297.9624824715858,78.20165262771262
559997.6065209897,9582895.53,303.50229489296635,84.90286239130772
559997.6065209897,9582905.53,306.5393321507536,87.82063741573384
559997.6065209897,9582915.53,307.164281874793,88.92311995412929
559997.6065209897,9582925.53,305.2808657465457,88.96345500336713
559997.6065209897,9582935.53,300.79647546153126,88.13864340750423
559997.6065209897,9582945.53,281.3001308038426,86.47288678442312
559997.6065209897,9582955.53,275.32874791411876,84.36479868483218
559997.6065209897,9582965.53,272.8220380957922,83.38136505586156
559997.6065209897,9582975.53,275.9803321222695,84.67494537184416
559997.6065209897,9582985.53,282.4361366458319,86.93758308424587
559997.6065209897,9582995.53,288.9573293790586,88.79658775370234
559997.6065209897,9583005.53,294.16055159889515,90.01751069771441
559997.6065209897,9583015.53,297.90063256893734,90.77934958968004
559997.6065209897,9583025.53,300.450740738694,91.25985101943047
559997.6065209897,9583035.53,302.14015025584877,91.57017979529128
560007.6065209897,9582785.53,352.5408933968354,87.26105650061753
560007.6065209897,9582795.53,353.7029341144623,86.33509520268892
560007.6065209897,9582805.53,350.56290848955535,86.05409480207055
560007.6065209897,9582815.53,343.6993651181947,86.3798430384614
560007.6065209897,9582825.53,334.65566499053796,86.75045168958383
560007.6065209897,9582835.53,327.1441541833975,86.42216752417872
560007.6065209897,9582845.53,316.7808680101516,84.54318942955302
560007.6065209897,9582855.53,306.61148250024223,80.60187471318994
560007.6065209897,9582865.53,298.704307970809,76.29877486131464
560007.6065209897,9582875.53,296.765901782239,77.38658512864829
560007.6065209897,9582885.53,299.6108934010237,82.28868453100259
560007.6065209897,9582895.53,303.1898742552213,86.01080549985926
560007.6065209897,9582905.53,305.5727996958691,87.94414518725324
560007.6065209897,9582915.53,305.83161506062515,88.58945611998939
560007.6065209897,9582925.53,303.13103303258004,88.19967300495382
560007.6065209897,9582935.53,284.4542969070379,86.60173171215298
560007.6065209897,9582945.53,274.88610748651126,83.09504755892004
560007.6065209897,9582955.53,262.8255787138793,77.19518215655832
560007.6065209897,9582965.53,256.3546814942681,73.29916842559659
560007.6065209897,9582975.53,263.78207490725003,77.94592394650908
560007.6065209897,9582985.53,275.9126627630968,83.74546145568027
560007.6065209897,9582995.53,285.86183256931037,87.253055498274
560007.6065209897,9583005.53,292.79330643463027,89.18769109191697
560007.6065209897,9583015.53,297.3446485941346,90.2992127835629
560007.6065209897,9583025.53,300.25443602541606,90.97417034623186
560007.6065209897,9583035.53,302.09253464210383,91.39912392745705
560017.6065209897,9582785.53,368.5607623259091,85.72415191762904
560017.6065209897,9582795.53,371.6929176753299,84.7019194479274
560017.6065209897,9582805.53,366.739853093365,85.0214590260748
560017.6065209897,9582815.53,355.69722756879025,86.13050280813951
560017.6065209897,9582825.53,345.03139014933714,87.08304024418842
560017.6065209897,9582835.53,332.11578512783296,87.24434126461668
560017.6065209897,9582845.53,320.30222001870436,86.45618656787887
560017.6065209897,9582855.53,310.2013322417729,84.9104866961076
560017.6065209897,9582865.53,302.97134462601014,83.59084901368665
560017.6065209897,9582875.53,299.8241952455157,83.83985678683361
560017.6065209897,9582885.53,300.3585446752499,85.43964926067085
560017.6065209897,9582895.53,302.721723605033,87.07914061670084
560017.6065209897,9582905.53,305.0227912538394,88.05202656627411
560017.6065209897,9582915.53,305.6740454291673,88.19963002069925
560017.6065209897,9582925.53,303.13153106367815,87.39932329283788
560017.6065209897,9582935.53,284.9722994737326,85.15894686241431
560017.6065209897,9582945.53,272.49997895132134,79.86009780319216
560017.6065209897,9582955.53,251.91377245239133,66.85852168327517
560017.6065209897,9582965.53,231.3581092743763,44.21465764585165
560017.6065209897,9582975.53,253.45238031730668,68.81668460077186
560017.6065209897,9582985.53,272.76247312063555,80.58308936068761
560017.6065209897,9582995.53,285.23083165374135,85.65900572458105
560017.6065209897,9583005.53,292.9879104310596,88.23141300029964
560017.6065209897,9583015.53,297.72776986737586,89.71823000615993
560017.6065209897,9583025.53,300.60760893662274,90.63156117464905
560027.6065209897,9582775.53,374.60376063288373,85.22341556208335
560027.6065209897,9582785.53,391.2606992072726,81.38806936912897
560027.6065209897,9582795.53,399.30068637518104,78.89249447933439
560027.6065209897,9582805.53,390.06294076880386,80.71289738593647
560027.6065209897,9582815.53,370.7409295154581,84.16851784231746
560027.6065209897,9582825.53,353.47048206989126,86.54885446548603
560027.6065209897,9582835.53,336.456606061378,87.50511331777783
560027.6065209897,9582845.53,322.191860771663,87.42152882810905
560027.6065209897,9582855.53,310.62409616641787,86.73654389062433
560027.6065209897,9582865.53,302.2909914067516,86.04379305779732
560027.6065209897,9582875.53,298.0149096426545,85.93212277416876
560027.6065209897,9582885.53,297.8702590599511,86.50004157425033
560027.6065209897,9582895.53,300.6261113335938,87.29049375586183
560027.6065209897,9582905.53,304.2921389544205,87.75045671620603
560027.6065209897,9582915.53,306.8387180404098,87.52410962251507
560027.6065209897,9582925.53,295.5143742614665,86.414046642028
560027.6065209897,9582935.53,291.09077202099274,84.06317501668528
560027.6065209897,9582945.53,279.9454999420881,79.27880562806969
560027.6065209897,9582955.53,261.4644114423366,68.87423223533277
560027.6065209897,9582965.53,246.84690837303725,56.95167313343869
560027.6065209897,9582975.53,261.18427874022893,69.79962852948123
560027.6065209897,9582985.53,277.7145564713627,79.19109790358225
560027.6065209897,9582995.53,288.7153844050839,84.00371486804758
560027.6065209897,9583005.53,295.36603180928677,86.99874287764395
560027.6065209897,9583015.53,299.27567009088233,88.97099668780007
560027.6065209897,9583025.53,301.5829695056576,90.21930801582569
560037.6065209897,9582775.53,388.07507984072754,82.35272387189005
560037.6065209897,9582785.53,418.6569158298715,73.18253025022887
560037.6065209897,9582795.53,441.39291835723554,63.01946053636649
560037.6065209897,9582805.53,419.1194422967873,71.84501848790633
560037.6065209897,9582815.53,387.06952141993196,81.23137254372436
560037.6065209897,9582825.53,359.8361350940069,85.68328067815413
560037.6065209897,9582835.53,338.58135476498256,87.36611646087941
560037.6065209897,9582845.53,321.383761508843,87.52121631594473
560037.6065209897,9582855.53,307.1667468386603,86.77821890106519
560037.6065209897,9582865.53,296.28236796599634,85.69883654803418
560037.6065209897,9582875.53,290.37751527228806,85.05849424573724
560037.6065209897,9582885.53,290.6524641043396,85.40245137645014
560037.6065209897,9582895.53,295.7730522522064,86.29242588093753
560037.6065209897,9582905.53,302.79473208792814,86.78616131069141
560037.6065209897,9582915.53,309.17177621837857,86.2657995106153
560037.6065209897,9582925.53,303.3300067238504,84.59472291312099
560037.6065209897,9582935.53,303.44842259485876,82.14987423206219
560037.6065209897,9582945.53,296.84734662276395,79.41756868412824
560037.6065209897,9582955.53,285.6092833472832,76.00688967412636
560037.6065209897,9582965.53,278.36476937953194,73.42249169132943
560037.6065209897,9582975.53,281.79558111176533,74.40122326039501
560037.6065209897,9582985.53,289.8109289940247,76.92835430156667
560037.6065209897,9582995.53,296.05867887340105,80.87358537536166
560037.6065209897,9583005.53,299.71869641534465,85.02928450669413
560037.6065209897,9583015.53,301.8057440548997,87.98083421015936
560047.6065209897,9582775.53,391.8107463994892,81.2082307693818
560047.6065209897,9582785.53,430.4299830515242,68.2284146663439
560047.6065209897,9582795.53,481.212441969305,31.92658436633365
560047.6065209897,9582805.53,432.3771646789765,66.08605954652452
560047.6065209897,9582815.53,391.2005777382366,80.02610033812152
560047.6065209897,9582825.53,360.6784914881299,85.37405721039403
560047.6065209897,9582835.53,337.28815958611807,87.18939730277651
560047.6065209897,9582845.53,317.68255294826054,87.06120186045042
560047.6065209897,9582855.53,299.95402154050475,85.44090878729759
560047.6065209897,9582865.53,284.4166162650917,82.68743043114625
560047.6065209897,9582875.53,275.15751411900516,80.5021922314319
560047.6065209897,9582885.53,277.11970830536006,81.33665612320544
560047.6065209897,9582895.53,287.5230398083636,83.79897236298604
560047.6065209897,9582905.53,300.1710258592548,85.13542446048785
560047.6065209897,9582915.53,302.6967554322717,84.28806707952535
560047.6065209897,9582925.53,314.134193809165,80.94129016600995
560047.6065209897,9582935.53,321.5510231676485,76.42039382905376
560047.6065209897,9582945.53,319.0700765866359,75.34472475104559
560047.6065209897,9582955.53,309.27070178794213,76.90373586069833
560047.6065209897,9582965.53,301.891887047348,76.26857845695916
560047.6065209897,9582975.53,301.311688834253,71.59084534200409
560047.6065209897,9582985.53,304.4463028718237,66.39961797870762
560047.6065209897,9582995.53,305.2705829478314,73.6906719160243
560047.6065209897,9583005.53,304.8812380718964,82.19057184433977
560057.6065209897,9582775.53,381.34933480223896,83.27449727702098
560057.6065209897,9582785.53,407.40520657285396,76.28508719708749
560057.6065209897,9582795.53,423.6643900076865,70.17966530839881
560057.6065209897,9582805.53,407.5198839611885,75.37255690636822
560057.6065209897,9582815.53,380.76076362014976,82.39913237892407
560057.6065209897,9582825.53,354.92734707495276,86.0954858814086
560057.6065209897,9582835.53,332.8087723356239,87.2712618157578
560057.6065209897,9582845.53,312.28042366218153,86.46779469479367
560057.6065209897,9582855.53,290.9843738027562,83.28959045267189
560057.6065209897,9582865.53,267.84584148892907,76.50924945900744
560057.6065209897,9582875.53,249.62871694525649,68.14497169506727
560057.6065209897,9582885.53,256.43227220296546,72.11998954931933
560057.6065209897,9582895.53,277.1469290812122,79.99833254093681
560057.6065209897,9582905.53,287.90528100666785,83.33208293272435
560057.6065209897,9582915.53,305.88579928878426,82.23609145696925
560057.6065209897,9582925.53,324.9679440375506,75.66524608838075
560057.6065209897,9582935.53,344.8240724582024,61.07402300723415
560057.6065209897,9582945.53,344.2148031816351,62.17255917608075
560057.6065209897,9582955.53,327.93119349136225,73.99390900206237
560057.6065209897,9582965.53,317.578017505507,75.73877847147938
560057.6065209897,9582975.53,315.0121208494245,66.23511109858649
560057.6065209897,9582985.53,319.2672813044724,19.70283645167632
560057.6065209897,9582995.53,312.8190377523662,65.92765369850738
560057.6065209897,9583005.53,308.97229528933934,80.45237175633132
560067.6065209897,9582775.53,361.8238577491001,86.1378075417289
560067.6065209897,9582785.53,376.45743950754934,83.47143456055002
560067.6065209897,9582795.53,384.9247056358754,81.91022068151862
560067.6065209897,9582805.53,380.22181048248865,83.1859653880747
560067.6065209897,9582815.53,364.04705795417453,85.65482416007522
560067.6065209897,9582825.53,345.5307657021758,87.35221244153676
560067.6065209897,9582835.53,326.98888509930464,87.69050301180506
560067.6065209897,9582845.53,307.6344627689031,86.3214996871114
560067.6065209897,9582855.53,285.1913758543574,82.0704988622781
560067.6065209897,9582865.53,256.31036927121704,71.20986941834356
560067.6065209897,9582875.53,216.42262476040912,36.89608230435141
560067.6065209897,9582885.53,238.93299181756277,61.09079246986883
560067.6065209897,9582895.53,270.78893111067714,77.56889639069061
560067.6065209897,9582905.53,285.8436069838027,82.59952179609353
560067.6065209897,9582915.53,306.0371120227778,81.80518458261409
560067.6065209897,9582925.53,327.6230679124891,74.59792417614824
560067.6065209897,9582935.53,352.8957393068197,54.61213590947256
560067.6065209897,9582945.53,353.2273042798434,57.321403377450395
560067.6065209897,9582955.53,334.9724472134955,74.13871923089948
560067.6065209897,9582965.53,323.997463640089,77.66273484930151
560067.6065209897,9582975.53,319.4682515366873,72.85193896339536
560067.6065209897,9582985.53,317.9286915171029,65.88080429395272
560067.6065209897,9582995.53,314.27811154006326,73.48517605832858
560077.6065209897,9582765.53,338.6384379978989,88.89867474335628
560077.6065209897,9582775.53,348.7927929143812,88.09221546305422
560077.6065209897,9582785.53,353.1180888606684,87.18348466421466
560077.6065209897,9582795.53,357.5197583036312,86.73375348304961
560077.6065209897,9582805.53,358.1098362647108,87.1494584476719
560077.6065209897,9582815.53,348.7371189007503,87.9590523034353
560077.6065209897,9582825.53,336.16875460128597,88.52626317359551
560077.6065209897,9582835.53,321.852817044047,88.35426480573278
560077.6065209897,9582845.53,305.66154147874806,86.95822013043103
560077.6065209897,9582855.53,286.5311618631845,83.413268580167
560077.6065209897,9582865.53,263.91988183367397,76.05602915598287
560077.6065209897,9582875.53,244.9401810674891,66.49145135052318
560077.6065209897,9582885.53,252.70343647510165,71.13333274758183
560077.6065209897,9582895.53,266.31625273747295,79.87610686823818
560077.6065209897,9582905.53,285.334137475397,83.68922721360983
560077.6065209897,9582915.53,302.86732696915203,83.49371370190303
560077.6065209897,9582925.53,319.8612655682379,79.77382437572965
560077.6065209897,9582935.53,333.96365731297124,74.20098731071239
560077.6065209897,9582945.53,336.66027676396345,74.49577987596366
560077.6065209897,9582955.53,329.63338282697856,79.49705958997436
560077.6065209897,9582965.53,322.54654170150513,81.78886777425447
560077.6065209897,9582975.53,318.1677639113248,80.97679145422465
560077.6065209897,9582985.53,315.4478024237131,80.05127870598456
560077.6065209897,9582995.53,312.8071059725437,82.17763521689902
560087.6065209897,9582745.53,296.0318882330881,88.58619577596485
560087.6065209897,9582755.53,317.6590901849205,88.89227547855039
560087.6065209897,9582765.53,326.0859189454584,89.06567509422342
560087.6065209897,9582775.53,334.2074385121033,89.02698447820086
560087.6065209897,9582785.53,340.35127736013476,88.9146780146309
560087.6065209897,9582795.53,341.9023262583545,88.87943927016272
560087.6065209897,9582805.53,340.25091681006285,89.02183236132537
560087.6065209897,9582815.53,337.00477663662343,89.28855808930628
560087.6065209897,9582825.53,328.64079211232706,89.38985864154206
560087.6065209897,9582835.53,318.2354873759027,89.07019208574415
560087.6065209897,9582845.53,306.05214754332184,88.035785331617
560087.6065209897,9582855.53,292.28375793183193,85.94583866266586
560087.6065209897,9582865.53,278.45057196280595,82.78232995458359
560087.6065209897,9582875.53,269.6846458928095,80.2371235858696
560087.6065209897,9582885.53,262.86992597418765,81.12315574744318
560087.6065209897,9582895.53,273.07698847001154,83.89500198613123
560087.6065209897,9582905.53,285.6408445736371,85.6733611435404
560087.6065209897,9582915.53,298.1797356617272,85.75084111323176
560087.6065209897,9582925.53,309.7356038088077,84.44995969684648
560087.6065209897,9582935.53,318.4235919766731,82.95017824257451
560087.6065209897,9582945.53,321.7484282896887,83.01165691535178
560087.6065209897,9582955.53,320.28215100982476,84.42892276796299
560087.6065209897,9582965.53,317.2277830141683,85.48959093529442
560087.6065209897,9582975.53,314.57203148841813,85.70702354552672
560087.6065209897,9582985.53,312.53742199302167,85.87597040753329
560097.6065209897,9582715.53,277.8858971793064,87.94776058649806
560097.6065209897,9582725.53,274.68909360679527,86.49451858437494
560097.6065209897,9582735.53,272.78749613575434,85.75716894500854
560097.6065209897,9582745.53,288.18684875636313,86.34836120172518
560097.6065209897,9582755.53,304.7399956282204,87.57531998837567
560097.6065209897,9582765.53,314.0562410699905,88.61504131783298
560097.6065209897,9582775.53,322.1434012729998,89.22393759860961
560097.6065209897,9582785.53,327.89242199634964,89.56301982095827
560097.6065209897,9582795.53,330.7264981448839,89.71290227248328
560097.6065209897,9582805.53,329.282513921605,89.8696052664443
560097.6065209897,9582815.53,326.15059822068696,89.95133632726257
560097.6065209897,9582825.53,323.09592577158446,89.92662714559168
560097.6065209897,9582835.53,315.8338481821842,89.63685930697073
560097.6065209897,9582845.53,307.2032105076978,88.98309020383529
560097.6065209897,9582855.53,297.8721825453484,87.91162555857919
560097.6065209897,9582865.53,289.32896505941744,86.616456890253
560097.6065209897,9582875.53,284.1200190806775,85.73520207440272
560097.6065209897,9582885.53,273.1138278857706,85.87463802869932
560097.6065209897,9582895.53,277.86713261470567,86.6625210480239
560097.6065209897,9582905.53,284.9761102438079,87.27973543141924
560097.6065209897,9582915.53,292.83802302822136,87.33597985282749
560097.6065209897,9582925.53,300.3828497342636,86.95674204569184
560097.6065209897,9582935.53,306.4682691622131,86.60634996501834
560097.6065209897,9582945.53,310.08235893014773,86.74423673053334
560097.6065209897,9582955.53,311.2577056733369,87.31346999651231
560097.6065209897,9582965.53,311.0044781776585,87.8787061029345
560097.6065209897,9582975.53,310.2703792839336,88.24111080551279
560097.6065209897,9582985.53,309.45188448773655,88.57539948625364
560107.6065209897,9582685.53,287.33216317565655,90.43013125628636
560107.6065209897,9582695.53,283.2995094460764,89.6080104462305
560107.6065209897,9582705.53,277.21721956647286,87.99557252856388
560107.6065209897,9582715.53,269.1660025615123,85.19148896125506
560107.6065209897,9582725.53,260.3321927690107,81.41692901711329
560107.6065209897,9582735.53,256.104874835434,79.33425812810466
560107.6065209897,9582745.53,264.8055673487795,81.60859730663702
560107.6065209897,9582755.53,287.46184838725435,85.21557371202256
560107.6065209897,9582765.53,299.3213480602037,87.67706192191
560107.6065209897,9582775.53,312.40587468291005,88.95758619202563
560107.6065209897,9582785.53,318.65350943664475,89.65034383253565
560107.6065209897,9582795.53,322.01847369806933,89.96083722651495
560107.6065209897,9582805.53,321.5813703116751,90.15486007042679
560107.6065209897,9582815.53,320.03539707207926,90.20748335426481
560107.6065209897,9582825.53,316.5821326306302,90.13889798290244
560107.6065209897,9582835.53,313.976126784275,89.92361013411329
560107.6065209897,9582845.53,307.8391620719501,89.49598869085932
560107.6065209897,9582855.53,301.24954157225716,88.90793176920644
560107.6065209897,9582865.53,295.2449569599672,88.29699956294894
