CoordX_SM,CoordY_SM,z
560287.6065209897,9582485.53,298.1426510359994
560287.6065209897,9582495.53,298.1704594539614
560287.6065209897,9582505.53,298.1939789518271
560287.6065209897,9582515.53,303.85097156318034
560287.6065209897,9582525.53,305.2121710272133
560287.6065209897,9582535.53,308.0036327273673
560287.6065209897,9582545.53,329.0286525264718
560287.6065209897,9582555.53,332.8730772034071
560287.6065209897,9582565.53,335.55462513590464
560287.6065209897,9582575.53,323.0838964918983
560287.6065209897,9582585.53,320.2460675834513
560287.6065209897,9582595.53,304.06723010597466
560287.6065209897,9582605.53,300.56050506046006
560287.6065209897,9582615.53,298.27441653337735
560287.6065209897,9582625.53,297.88745001070885
560287.6065209897,9582635.53,298.76007456544403
560287.6065209897,9582645.53,299.3372733946476
560287.6065209897,9582655.53,296.57406741588625
560287.6065209897,9582665.53,293.52456411277694
560287.6065209897,9582675.53,294.5570746840099
560287.6065209897,9582685.53,288.5516363177195
560287.6065209897,9582695.53,277.57317271784564
560287.6065209897,9582705.53,269.40149136859986
560287.6065209897,9582715.53,265.23182358343973
560287.6065209897,9582725.53,265.5924331621268
560287.6065209897,9582735.53,279.4255078103945
560287.6065209897,9582745.53,293.75758072564224
560287.6065209897,9582755.53,304.7062860031927
560287.6065209897,9582765.53,308.8149784026674
560287.6065209897,9582775.53,308.0511009692898
560287.6065209897,9582785.53,303.8812714387
560287.6065209897,9582795.53,297.66112977733894
560287.6065209897,9582805.53,292.10396972575035
560287.6065209897,9582815.53,288.05199138150795
560287.6065209897,9582825.53,288.2091172553029
560287.6065209897,9582835.53,288.7770161406229
560287.6065209897,9582845.53,289.244042735845
560287.6065209897,9582855.53,289.7722381391718
560287.6065209897,9582865.53,292.6945199585623
560287.6065209897,9582875.53,298.7124423155807
560297.6065209897,9582445.53,288.6168000752784
560297.6065209897,9582455.53,289.2695971874546
560297.6065209897,9582465.53,290.02926038667704
560297.6065209897,9582475.53,290.7770371770705
560297.6065209897,9582485.53,298.3117086787776
560297.6065209897,9582495.53,298.3593174518796
560297.6065209897,9582505.53,298.95726907010686
560297.6065209897,9582515.53,304.9210045040728
560297.6065209897,9582525.53,309.02109937847035
560297.6065209897,9582535.53,314.5293998191622
560297.6065209897,9582545.53,324.7158104534645
560297.6065209897,9582555.53,328.86236377940094
560297.6065209897,9582565.53,328.9228837896388
560297.6065209897,9582575.53,328.7468142930495
560297.6065209897,9582585.53,323.74801128746856
560297.6065209897,9582595.53,317.90830957344133
560297.6065209897,9582605.53,300.3265999997773
560297.6065209897,9582615.53,295.877006878264
560297.6065209897,9582625.53,293.88069631035137
560297.6065209897,9582635.53,294.8838946039129
560297.6065209897,9582645.53,297.892717061882
560297.6065209897,9582655.53,296.4078087769734
560297.6065209897,9582665.53,299.7285706965223
560297.6065209897,9582675.53,293.6839500061373
560297.6065209897,9582685.53,286.567702664301
560297.6065209897,9582695.53,274.5272279109526
560297.6065209897,9582705.53,262.97828479585485
560297.6065209897,9582715.53,250.2862776105113
560297.6065209897,9582725.53,241.95277033376732
560297.6065209897,9582735.53,257.15405208000266
560297.6065209897,9582745.53,268.59472191158784
560297.6065209897,9582755.53,284.8370338332278
560297.6065209897,9582765.53,285.2220525318827
560297.6065209897,9582775.53,287.99972869208534
560297.6065209897,9582785.53,288.8822936588825
560297.6065209897,9582795.53,289.21651110015506
560297.6065209897,9582805.53,291.4205157792847
560297.6065209897,9582815.53,292.2590729845646
560297.6065209897,9582825.53,293.5654522364992
560297.6065209897,9582835.53,295.06066088795404
560297.6065209897,9582845.53,296.4775580240204
560297.6065209897,9582855.53,297.72408915217613
560297.6065209897,9582865.53,299.25220903589025
560297.6065209897,9582875.53,301.5682520428488
560307.6065209897,9582435.53,288.3925932845478
560307.6065209897,9582445.53,289.04802381203035
560307.6065209897,9582455.53,289.93435386548924
560307.6065209897,9582465.53,290.9533215473357
560307.6065209897,9582475.53,291.9764194028131
560307.6065209897,9582485.53,292.82846087624694
560307.6065209897,9582495.53,298.8894659875193
560307.6065209897,9582505.53,300.33459553590006
560307.6065209897,9582515.53,304.51026221483886
560307.6065209897,9582525.53,314.831293855573
560307.6065209897,9582535.53,324.68711895505135
560307.6065209897,9582545.53,334.40736606660744
560307.6065209897,9582555.53,337.7418774259406
560307.6065209897,9582565.53,337.0954721920076
560307.6065209897,9582575.53,332.414178368308
560307.6065209897,9582585.53,327.0908561859017
560307.6065209897,9582595.53,317.8984543335383
560307.6065209897,9582605.53,309.1502153143807
560307.6065209897,9582615.53,291.20635138531395
560307.6065209897,9582625.53,287.4973406407614
560307.6065209897,9582635.53,287.71347176399104
560307.6065209897,9582645.53,300.65797448358205
560307.6065209897,9582655.53,302.3651412853005
560307.6065209897,9582665.53,306.85150366221444
560307.6065209897,9582675.53,299.54179328611013
560307.6065209897,9582685.53,293.9631482290093
560307.6065209897,9582695.53,281.6757207742122
560307.6065209897,9582705.53,267.20939529314177
560307.6065209897,9582715.53,255.1576968173685
560307.6065209897,9582725.53,248.5304329486144
560307.6065209897,9582735.53,253.32484566893552
560307.6065209897,9582745.53,260.60092877405225
560307.6065209897,9582755.53,268.07890548611954
560307.6065209897,9582765.53,275.2337142334879
560307.6065209897,9582775.53,279.5890961542432
560307.6065209897,9582785.53,284.0664894664003
560307.6065209897,9582795.53,289.39189382917334
560307.6065209897,9582805.53,293.8964360822206
560307.6065209897,9582815.53,295.7775137524648
560307.6065209897,9582825.53,298.1211066902238
560307.6065209897,9582835.53,300.8637995094507
560307.6065209897,9582845.53,303.1616642464405
560307.6065209897,9582855.53,304.9572917411566
560307.6065209897,9582865.53,306.216417177427
560317.6065209897,9582155.53,295.91756562592207
560317.6065209897,9582165.53,295.91756562592207
560317.6065209897,9582335.53,304.2901198044027
560317.6065209897,9582345.53,304.2901198044026
560317.6065209897,9582355.53,304.2901198044027
560317.6065209897,9582435.53,288.6191944187144
560317.6065209897,9582445.53,289.4472239273256
560317.6065209897,9582455.53,290.5386340668298
560317.6065209897,9582465.53,291.8078821853198
560317.6065209897,9582475.53,293.1375712417501
560317.6065209897,9582485.53,294.3555709015316
560317.6065209897,9582495.53,299.7283101772103
560317.6065209897,9582505.53,302.68483296244915
560317.6065209897,9582515.53,309.4223386978565
560317.6065209897,9582525.53,319.5376152381593
560317.6065209897,9582535.53,333.6802354351174
560317.6065209897,9582545.53,343.11609097783355
560317.6065209897,9582555.53,347.0829981288805
560317.6065209897,9582565.53,346.00864812101537
560317.6065209897,9582575.53,339.2404757411448
560317.6065209897,9582585.53,327.1562305049765
560317.6065209897,9582595.53,312.86638049109314
560317.6065209897,9582605.53,302.12313218841905
560317.6065209897,9582615.53,293.13551598479893
560317.6065209897,9582625.53,288.12842810490565
560317.6065209897,9582635.53,288.73681797990776
560317.6065209897,9582645.53,302.86010852922504
560317.6065209897,9582655.53,316.4979401004148
560317.6065209897,9582665.53,317.1901033946516
560317.6065209897,9582675.53,312.06772572760974
560317.6065209897,9582685.53,298.3001573937041
560317.6065209897,9582695.53,288.20139894401524
560317.6065209897,9582705.53,277.97824417117863
560317.6065209897,9582715.53,268.6533594102304
560317.6065209897,9582725.53,263.1075348695477
560317.6065209897,9582735.53,259.9146545527243
560317.6065209897,9582745.53,264.2252613785786
560317.6065209897,9582755.53,268.62920240407243
560317.6065209897,9582765.53,275.6192971714346
560317.6065209897,9582775.53,277.5502959328408
560317.6065209897,9582785.53,281.4595651257492
560317.6065209897,9582795.53,287.1702658234746
560317.6065209897,9582805.53,292.3575227391556
560317.6065209897,9582815.53,300.6545296401508
560317.6065209897,9582825.53,304.57234929599184
560317.6065209897,9582835.53,309.6652015390646
560317.6065209897,9582845.53,313.8748177838334
560317.6065209897,9582855.53,316.6757605094657
560317.6065209897,9582865.53,317.9034756953514
560327.6065209897,9582155.53,307.0858448013214
560327.6065209897,9582165.53,307.0858448013213
560327.6065209897,9582175.53,295.91756562592207
560327.6065209897,9582315.53,304.2901198044026
560327.6065209897,9582325.53,304.2901198044026
560327.6065209897,9582335.53,304.29011980440265
560327.6065209897,9582345.53,304.2901198044027
560327.6065209897,9582355.53,304.2901198044027
560327.6065209897,9582365.53,304.2901198044027
560327.6065209897,9582375.53,304.29011980440254
560327.6065209897,9582385.53,299.3968926551251
560327.6065209897,9582395.53,299.39689265512504
560327.6065209897,9582405.53,278.0755084657093
560327.6065209897,9582425.53,278.4108726045747
560327.6065209897,9582435.53,279.5152817989083
560327.6065209897,9582445.53,308.76788841518754
560327.6065209897,9582455.53,289.8937533917802
560327.6065209897,9582465.53,291.54072223119607
560327.6065209897,9582475.53,294.0298424093135
560327.6065209897,9582485.53,295.83566782892945
560327.6065209897,9582495.53,298.6880795348888
560327.6065209897,9582505.53,307.99874037687
560327.6065209897,9582515.53,317.628769708876
560327.6065209897,9582525.53,331.7330037465141
560327.6065209897,9582535.53,343.5166465958946
560327.6065209897,9582545.53,354.4403466537216
560327.6065209897,9582555.53,356.6099980477805
560327.6065209897,9582565.53,355.77434086491814
560327.6065209897,9582575.53,345.7306545626293
560327.6065209897,9582585.53,328.4363503219014
560327.6065209897,9582595.53,307.82682931927013
560327.6065209897,9582605.53,290.28534240855186
560327.6065209897,9582615.53,279.115370482755
560327.6065209897,9582625.53,281.2499808342197
560327.6065209897,9582635.53,283.43221815156016
560327.6065209897,9582645.53,300.3191589261494
560327.6065209897,9582655.53,308.0630474497358
560327.6065209897,9582665.53,313.062770312162
560327.6065209897,9582675.53,313.5108279905277
560327.6065209897,9582685.53,302.9164913568175
560327.6065209897,9582695.53,296.3589344232995
560327.6065209897,9582705.53,288.70021114004226
560327.6065209897,9582715.53,284.8477233037844
560327.6065209897,9582725.53,276.78171827369505
560327.6065209897,9582735.53,271.19119138738927
560327.6065209897,9582745.53,273.00610668780496
560327.6065209897,9582755.53,274.4578324413339
560327.6065209897,9582765.53,273.60335268751084
560327.6065209897,9582775.53,276.2470465570179
560327.6065209897,9582785.53,277.81319624666526
560327.6065209897,9582795.53,284.4838716810315
560327.6065209897,9582805.53,291.78220280046884
560327.6065209897,9582815.53,298.7873676865982
560327.6065209897,9582825.53,306.2721701087802
560327.6065209897,9582835.53,313.31923595445585
560327.6065209897,9582845.53,316.3327362381723
560327.6065209897,9582855.53,320.0315901407604
560337.6065209897,9582145.53,307.0858448013214
560337.6065209897,9582155.53,307.0858448013213
560337.6065209897,9582165.53,307.0858448013213
560337.6065209897,9582175.53,307.08584480132134
560337.6065209897,9582185.53,295.917565625922
560337.6065209897,9582195.53,295.91756562592207
560337.6065209897,9582295.53,304.2901198044027
560337.6065209897,9582305.53,304.2901198044026
560337.6065209897,9582315.53,304.2901198044027
560337.6065209897,9582325.53,304.2901198044027
560337.6065209897,9582335.53,304.2901198044026
560337.6065209897,9582345.53,304.2901198044027
560337.6065209897,9582355.53,304.2901198044027
560337.6065209897,9582365.53,304.2901198044027
560337.6065209897,9582375.53,304.29011980440265
560337.6065209897,9582385.53,304.2901198044027
560337.6065209897,9582395.53,297.61903149492946
560337.6065209897,9582405.53,297.61903149492935
560337.6065209897,9582415.53,297.61903149492946
560337.6065209897,9582425.53,278.4565687153067
560337.6065209897,9582435.53,309.63338834273765
560337.6065209897,9582445.53,308.6779557219474
560337.6065209897,9582455.53,290.05205532176285
560337.6065209897,9582465.53,291.776329982619
560337.6065209897,9582475.53,293.7148687904685
560337.6065209897,9582485.53,296.16350302608765
560337.6065209897,9582495.53,303.14343083978434
560337.6065209897,9582505.53,310.1074966842846
560337.6065209897,9582515.53,323.680042481296
560337.6065209897,9582525.53,335.0126497677601
560337.6065209897,9582535.53,347.54104270633263
560337.6065209897,9582545.53,358.1896566767974
560337.6065209897,9582555.53,366.80504720284745
560337.6065209897,9582565.53,369.3315243587098
560337.6065209897,9582575.53,352.37380611373135
560337.6065209897,9582585.53,325.97414926743875
560337.6065209897,9582595.53,302.32702579245904
560337.6065209897,9582605.53,281.2365401286402
560337.6065209897,9582615.53,264.8889697190857
560337.6065209897,9582625.53,263.6901756086642
560337.6065209897,9582635.53,275.01277535010803
560337.6065209897,9582645.53,285.4780650451107
560337.6065209897,9582655.53,298.54206251949574
560337.6065209897,9582665.53,310.5503335837204
560337.6065209897,9582675.53,316.6689655712534
560337.6065209897,9582685.53,316.0863632210473
560337.6065209897,9582695.53,303.9837692557858
560337.6065209897,9582705.53,303.5738016028876
560337.6065209897,9582715.53,297.71135794091424
560337.6065209897,9582725.53,292.90620742593444
560337.6065209897,9582735.53,288.72158809381483
560337.6065209897,9582745.53,283.8590932442296
560337.6065209897,9582755.53,281.5265307053335
560337.6065209897,9582765.53,277.28811745467976
560337.6065209897,9582775.53,277.0514494584799
560337.6065209897,9582785.53,275.8680888236012
560337.6065209897,9582795.53,281.70437897026613
560337.6065209897,9582805.53,285.7270894057595
560337.6065209897,9582815.53,296.0792469909236
560337.6065209897,9582825.53,303.9797131386929
560337.6065209897,9582835.53,311.65460758279585
560337.6065209897,9582845.53,318.234998624802
560337.6065209897,9582855.53,319.8485959247125
560347.6065209897,9582135.53,307.0858448013214
560347.6065209897,9582145.53,307.0858448013214
560347.6065209897,9582155.53,307.0858448013214
560347.6065209897,9582165.53,307.0858448013214
560347.6065209897,9582175.53,307.08584480132123
560347.6065209897,9582185.53,307.08584480132134
560347.6065209897,9582195.53,307.0858448013213
560347.6065209897,9582205.53,295.917565625922
560347.6065209897,9582215.53,295.917565625922
560347.6065209897,9582225.53,295.9175656259222
560347.6065209897,9582235.53,304.2901198044027
560347.6065209897,9582245.53,304.2901198044027
560347.6065209897,9582255.53,304.29011980440265
560347.6065209897,9582265.53,304.2901198044026
560347.6065209897,9582275.53,304.29011980440265
560347.6065209897,9582285.53,304.29011980440265
560347.6065209897,9582295.53,304.29011980440265
560347.6065209897,9582305.53,304.29011980440265
560347.6065209897,9582315.53,304.29011980440265
560347.6065209897,9582325.53,304.2901198044026
560347.6065209897,9582335.53,304.2901198044027
560347.6065209897,9582345.53,304.2901198044026
560347.6065209897,9582355.53,304.29011980440265
560347.6065209897,9582365.53,304.2901198044026
560347.6065209897,9582375.53,304.29011980440265
560347.6065209897,9582385.53,304.29011980440265
560347.6065209897,9582395.53,302.4797522481264
560347.6065209897,9582405.53,297.61903149492935
560347.6065209897,9582415.53,297.61903149492946
560347.6065209897,9582425.53,297.6455930807036
560347.6065209897,9582435.53,309.7008751890055
560347.6065209897,9582445.53,308.79123244265696
560347.6065209897,9582455.53,289.8527416536881
560347.6065209897,9582465.53,291.48014982039143
560347.6065209897,9582475.53,293.2615227568596
560347.6065209897,9582485.53,295.4462193794617
560347.6065209897,9582495.53,299.11543212238007
560347.6065209897,9582505.53,310.5687206600295
560347.6065209897,9582515.53,326.8269075514175
560347.6065209897,9582525.53,341.4635871309256
560347.6065209897,9582535.53,349.65238453872814
560347.6065209897,9582545.53,360.8540975821851
560347.6065209897,9582555.53,369.6368795941058
560347.6065209897,9582565.53,370.53154091327656
560347.6065209897,9582575.53,358.29232776979995
560347.6065209897,9582585.53,318.6526295080604
560347.6065209897,9582595.53,280.0360244462776
560347.6065209897,9582605.53,252.9092610992926
560347.6065209897,9582615.53,251.6796762435173
560347.6065209897,9582625.53,254.89050220463184
560347.6065209897,9582635.53,257.6143718153383
560347.6065209897,9582645.53,271.0426076905328
560347.6065209897,9582655.53,287.36585740167675
560347.6065209897,9582665.53,304.2469661809454
560347.6065209897,9582675.53,315.3473764883097
560347.6065209897,9582685.53,319.1983204152208
560347.6065209897,9582695.53,319.7505081817178
560347.6065209897,9582705.53,313.2574719855394
560347.6065209897,9582715.53,309.0650984357653
560347.6065209897,9582725.53,300.6463919820388
560347.6065209897,9582735.53,297.6428564330663
560347.6065209897,9582745.53,293.6860646383031
560347.6065209897,9582755.53,290.09166440997694
560347.6065209897,9582765.53,286.2038654269509
560347.6065209897,9582775.53,281.1790633886153
560347.6065209897,9582785.53,280.41062260412093
560347.6065209897,9582795.53,282.2299462100635
560347.6065209897,9582805.53,287.94392305446945
560347.6065209897,9582815.53,288.96620791082654
560347.6065209897,9582825.53,300.8105120525865
560347.6065209897,9582835.53,308.74067735249946
560347.6065209897,9582845.53,315.7741471959626
560357.6065209897,9582125.53,307.8503836566048
560357.6065209897,9582135.53,307.8503836566048
560357.6065209897,9582145.53,306.7861089575255
560357.6065209897,9582155.53,306.78610895752536
560357.6065209897,9582165.53,307.08584480132146
560357.6065209897,9582175.53,305.5515592260225
560357.6065209897,9582185.53,305.5515592260225
560357.6065209897,9582195.53,305.55155922602245
560357.6065209897,9582205.53,305.55155922602233
560357.6065209897,9582215.53,305.5515592260224
560357.6065209897,9582225.53,305.5515592260224
560357.6065209897,9582235.53,299.65451598801417
560357.6065209897,9582245.53,299.65451598801417
560357.6065209897,9582255.53,304.2901198044027
560357.6065209897,9582265.53,304.2901198044028
560357.6065209897,9582275.53,304.29011980440265
560357.6065209897,9582285.53,304.29011980440265
560357.6065209897,9582295.53,304.2901198044027
560357.6065209897,9582305.53,304.29011980440265
560357.6065209897,9582315.53,304.29011980440265
560357.6065209897,9582325.53,304.2901198044026
560357.6065209897,9582335.53,304.2901198044026
560357.6065209897,9582345.53,304.2901198044026
560357.6065209897,9582355.53,304.29011980440265
560357.6065209897,9582365.53,302.47975224812643
560357.6065209897,9582375.53,302.4797522481264
560357.6065209897,9582385.53,302.4797522481263
560357.6065209897,9582395.53,302.47975224812626
560357.6065209897,9582405.53,302.47975224812626
560357.6065209897,9582415.53,297.61903149492935
560357.6065209897,9582425.53,297.6346224532333
560357.6065209897,9582435.53,297.7081729073763
560357.6065209897,9582445.53,304.72199788322234
560357.6065209897,9582455.53,304.14671024295006
560357.6065209897,9582465.53,304.7969411993474
560357.6065209897,9582475.53,303.8786490307572
560357.6065209897,9582485.53,303.2910849454611
560357.6065209897,9582495.53,306.0941666709357
560357.6065209897,9582505.53,311.7013740703601
560357.6065209897,9582515.53,324.41139357128685
560357.6065209897,9582525.53,336.91602077940627
560357.6065209897,9582535.53,347.78749650652844
560357.6065209897,9582545.53,357.3669027119697
560357.6065209897,9582555.53,362.2645338018108
560357.6065209897,9582565.53,360.1212754699162
560357.6065209897,9582575.53,340.61741894138805
560357.6065209897,9582585.53,299.9814572874454
560357.6065209897,9582595.53,246.9195665056532
560357.6065209897,9582605.53,226.94000988432316
560357.6065209897,9582615.53,230.35887733660832
560357.6065209897,9582625.53,235.78848891756996
560357.6065209897,9582635.53,241.94420805714464
560357.6065209897,9582645.53,258.26123350068326
560357.6065209897,9582655.53,263.8194055722113
560357.6065209897,9582665.53,298.2491210687802
560357.6065209897,9582675.53,313.3130622276346
560357.6065209897,9582685.53,320.7810628930752
560357.6065209897,9582695.53,324.45302817137
560357.6065209897,9582705.53,320.5014406134145
560357.6065209897,9582715.53,313.2683284485845
560357.6065209897,9582725.53,311.22053960538847
560357.6065209897,9582735.53,309.0439439303242
560357.6065209897,9582745.53,304.8618169168162
560357.6065209897,9582755.53,300.4718522824971
560357.6065209897,9582765.53,294.8733834079508
560357.6065209897,9582775.53,288.99826676292923
560357.6065209897,9582785.53,285.01090371638185
560357.6065209897,9582795.53,282.81120303120633
560357.6065209897,9582805.53,285.252948714343
560357.6065209897,9582815.53,291.99282138284656
560357.6065209897,9582825.53,292.6289376590061
560357.6065209897,9582835.53,305.9532356790108
560357.6065209897,9582845.53,313.5517102346877
560367.6065209897,9582135.53,306.78610895752536
560367.6065209897,9582145.53,306.7861089575254
560367.6065209897,9582155.53,306.7861089575255
560367.6065209897,9582165.53,306.7861089575255
560367.6065209897,9582175.53,313.5141955358705
560367.6065209897,9582185.53,305.5515592260225
560367.6065209897,9582195.53,317.9261199211204
560367.6065209897,9582205.53,317.9261199211203
560367.6065209897,9582215.53,317.9261199211203
560367.6065209897,9582225.53,317.9261199211204
560367.6065209897,9582235.53,317.9261199211203
560367.6065209897,9582245.53,317.9261199211204
560367.6065209897,9582255.53,317.9261199211203
560367.6065209897,9582265.53,299.65451598801417
560367.6065209897,9582275.53,314.1255854040887
560367.6065209897,9582285.53,304.29011980440265
560367.6065209897,9582295.53,304.29011980440265
560367.6065209897,9582305.53,304.2901198044027
560367.6065209897,9582315.53,304.29011980440265
560367.6065209897,9582325.53,304.2901198044026
560367.6065209897,9582335.53,302.47975224812626
560367.6065209897,9582345.53,302.4797522481263
560367.6065209897,9582355.53,302.4797522481264
560367.6065209897,9582365.53,302.4797522481264
560367.6065209897,9582375.53,302.4797522481264
560367.6065209897,9582385.53,302.4797522481264
560367.6065209897,9582395.53,302.4797522481264
560367.6065209897,9582405.53,302.4797522481262
560367.6065209897,9582415.53,302.47975224812626
560367.6065209897,9582425.53,302.4725052735339
560367.6065209897,9582435.53,294.3862126422607
560367.6065209897,9582445.53,294.6724669258404
560367.6065209897,9582455.53,320.85492869221486
560367.6065209897,9582465.53,318.6212311443736
560367.6065209897,9582475.53,307.7067687442346
560367.6065209897,9582485.53,306.8852650861495
560367.6065209897,9582495.53,307.4500489900298
560367.6065209897,9582505.53,311.9992369693564
560367.6065209897,9582515.53,321.19580103162707
560367.6065209897,9582525.53,332.11334289554065
560367.6065209897,9582535.53,343.75934312374466
560367.6065209897,9582545.53,349.876566903881
560367.6065209897,9582555.53,355.6421989076387
560367.6065209897,9582565.53,346.39993751615725
560367.6065209897,9582575.53,325.22527703093334
560367.6065209897,9582585.53,290.4276581355423
560367.6065209897,9582595.53,254.4204667329135
560367.6065209897,9582605.53,235.96562895158155
560367.6065209897,9582615.53,226.00557676309583
560367.6065209897,9582625.53,222.9830292614741
560367.6065209897,9582635.53,227.9232821912595
560367.6065209897,9582645.53,250.91114990370195
560367.6065209897,9582655.53,260.0840494756592
560367.6065209897,9582665.53,277.06863739396897
560367.6065209897,9582675.53,289.7564395632129
560367.6065209897,9582685.53,296.523089182346
560367.6065209897,9582695.53,300.8453929349295
560367.6065209897,9582705.53,326.10768954303137
560367.6065209897,9582715.53,320.7342699198175
560367.6065209897,9582725.53,320.97356943218153
560367.6065209897,9582735.53,320.0270796127198
560367.6065209897,9582745.53,317.2020944610298
560367.6065209897,9582755.53,311.61391785084373
560367.6065209897,9582765.53,304.8694358448372
560367.6065209897,9582775.53,297.31518205881287
560367.6065209897,9582785.53,289.707994109179
560367.6065209897,9582795.53,285.24361371395275
560367.6065209897,9582805.53,284.2142422252296
560367.6065209897,9582815.53,289.37696832399536
560367.6065209897,9582825.53,298.5932948554606
560367.6065209897,9582835.53,306.6189845275563
560377.6065209897,9582145.53,319.97819384885025
560377.6065209897,9582155.53,319.9781938488502
560377.6065209897,9582165.53,313.5141955358705
560377.6065209897,9582175.53,313.5141955358706
560377.6065209897,9582185.53,313.5141955358706
560377.6065209897,9582195.53,313.5141955358705
560377.6065209897,9582205.53,317.92611992112035
560377.6065209897,9582215.53,317.92611992112035
560377.6065209897,9582225.53,317.9261199211203
560377.6065209897,9582235.53,317.9261199211204
560377.6065209897,9582245.53,317.9261199211204
560377.6065209897,9582255.53,317.92611992112035
560377.6065209897,9582265.53,317.92611992112046
560377.6065209897,9582275.53,317.92611992112035
560377.6065209897,9582285.53,317.9261199211203
560377.6065209897,9582295.53,314.1255854040886
560377.6065209897,9582305.53,314.1255854040886
560377.6065209897,9582315.53,302.4797522481263
560377.6065209897,9582325.53,302.4797522481263
560377.6065209897,9582335.53,302.47975224812626
560377.6065209897,9582345.53,302.47975224812626
560377.6065209897,9582355.53,302.4797522481264
560377.6065209897,9582365.53,302.4797522481264
560377.6065209897,9582375.53,302.4797522481263
560377.6065209897,9582385.53,302.4797522481264
560377.6065209897,9582395.53,302.4797522481264
560377.6065209897,9582405.53,307.16737392019394
560377.6065209897,9582415.53,307.16737392019394
560377.6065209897,9582425.53,307.16737392019405
560377.6065209897,9582435.53,321.62610845085885
560377.6065209897,9582445.53,320.79202101736587
560377.6065209897,9582455.53,322.3553428373491
560377.6065209897,9582465.53,320.70581051261814
560377.6065209897,9582475.53,330.16781797559247
560377.6065209897,9582485.53,308.3934486864192
560377.6065209897,9582495.53,308.62815407217465
560377.6065209897,9582505.53,311.5568526035118
560377.6065209897,9582515.53,318.4659429845131
560377.6065209897,9582525.53,334.5637112533552
560377.6065209897,9582535.53,338.4334223015528
560377.6065209897,9582545.53,347.9129282853031
560377.6065209897,9582555.53,346.2031208286409
560377.6065209897,9582565.53,333.64582784282914
560377.6065209897,9582575.53,315.08421345951604
560377.6065209897,9582585.53,293.59081987115667
560377.6065209897,9582595.53,269.39821267722584
560377.6065209897,9582605.53,249.26353466026035
560377.6065209897,9582615.53,233.7473317712609
560377.6065209897,9582625.53,223.5845715020543
560377.6065209897,9582635.53,227.66882751476297
560377.6065209897,9582645.53,246.680170110255
560377.6065209897,9582655.53,274.8260731087204
560377.6065209897,9582665.53,278.1530249530254
560377.6065209897,9582675.53,290.092226566617
560377.6065209897,9582685.53,296.17871694683515
560377.6065209897,9582695.53,301.1004000713514
560377.6065209897,9582705.53,305.78043462833455
560377.6065209897,9582715.53,308.4488466950808
560377.6065209897,9582725.53,328.588404408428
560377.6065209897,9582735.53,329.31572561117264
560377.6065209897,9582745.53,327.56143797172115
560377.6065209897,9582755.53,322.55269084728184
560377.6065209897,9582765.53,315.98889315046165
560377.6065209897,9582775.53,307.50798509108864
560377.6065209897,9582785.53,298.2322307014027
560377.6065209897,9582795.53,289.74442735330973
560377.6065209897,9582805.53,283.8718974213636
560377.6065209897,9582815.53,289.22175185028465
560377.6065209897,9582825.53,298.23086728824126
560377.6065209897,9582835.53,308.16251459047913
560387.6065209897,9582155.53,319.97819384885025
560387.6065209897,9582165.53,319.9781938488502
560387.6065209897,9582175.53,319.9781938488502
560387.6065209897,9582185.53,319.9781938488502
560387.6065209897,9582195.53,313.5141955358705
560387.6065209897,9582205.53,313.5141955358706
560387.6065209897,9582215.53,313.5141955358706
560387.6065209897,9582225.53,317.92611992112035
560387.6065209897,9582235.53,317.92611992112035
560387.6065209897,9582245.53,317.9261199211203
560387.6065209897,9582255.53,317.9261199211204
560387.6065209897,9582265.53,317.9261199211204
560387.6065209897,9582275.53,317.9261199211204
560387.6065209897,9582285.53,317.92611992112035
560387.6065209897,9582295.53,317.9261199211204
560387.6065209897,9582305.53,317.9261199211204
560387.6065209897,9582315.53,321.6716126660348
560387.6065209897,9582325.53,321.6716126660348
560387.6065209897,9582335.53,321.6716126660348
560387.6065209897,9582345.53,307.16737392019394
560387.6065209897,9582355.53,307.1673739201939
560387.6065209897,9582365.53,307.1673739201939
560387.6065209897,9582375.53,307.1673739201938
560387.6065209897,9582385.53,307.16737392019394
560387.6065209897,9582395.53,307.1673739201939
560387.6065209897,9582405.53,307.1673739201939
560387.6065209897,9582415.53,307.167373920194
560387.6065209897,9582425.53,307.1673739201941
560387.6065209897,9582435.53,321.87435264022247
560387.6065209897,9582445.53,321.49467837444945
560387.6065209897,9582455.53,320.73106517109903
560387.6065209897,9582465.53,335.66162332946743
560387.6065209897,9582475.53,333.94217329370696
560387.6065209897,9582485.53,332.57611803412595
560387.6065209897,9582495.53,331.9345738339065
560387.6065209897,9582505.53,319.863207158495
560387.6065209897,9582515.53,324.24739668693576
560387.6065209897,9582525.53,331.2361371355546
560387.6065209897,9582535.53,340.50803725843645
560387.6065209897,9582545.53,342.6230167667434
560387.6065209897,9582555.53,340.2479878406164
560387.6065209897,9582565.53,330.8229243030337
560387.6065209897,9582575.53,315.25129371188666
560387.6065209897,9582585.53,296.1338261033721
560387.6065209897,9582595.53,277.33076913788204
560387.6065209897,9582605.53,262.9154349187036
560387.6065209897,9582615.53,249.61804373807945
560387.6065209897,9582625.53,243.1451053591157
560387.6065209897,9582635.53,249.61377269826747
560387.6065209897,9582645.53,257.1474720274091
560387.6065209897,9582655.53,274.5417100931737
560387.6065209897,9582665.53,299.6430221373189
560387.6065209897,9582675.53,291.4784204153378
